League,Date,Home Team,Away Team,Full Time Home Goals,Full Time Away Goals,Full Time Result,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards
Championship,11/02/2017,Derby,Bristol City,3,3,Draw,2,4,0,0
Championship,11/02/2017,Fulham,Wigan,3,2,Home,1,2,0,0
Championship,11/02/2017,Leeds,Cardiff,0,2,Away,2,1,1,0
Championship,11/02/2017,Norwich,Nott'm Forest,5,1,Home,1,2,0,1
Championship,11/02/2017,Preston,Brentford,4,2,Home,0,2,0,0
Championship,11/02/2017,QPR,Huddersfield,1,2,Away,3,1,0,0
Championship,11/02/2017,Reading,Barnsley,0,0,Draw,2,2,0,0
Championship,11/02/2017,Rotherham,Blackburn,1,1,Draw,1,1,0,0
Championship,11/02/2017,Wolves,Newcastle,0,1,Away,1,5,0,0
Championship,14/02/2017,Aston Villa,Barnsley,1,3,Away,0,2,0,0
Championship,14/02/2017,Brighton,Ipswich,1,1,Draw,3,5,0,0
Championship,14/02/2017,Derby,Cardiff,3,4,Away,0,0,0,0
Championship,14/02/2017,Fulham,Nott'm Forest,3,2,Home,2,1,0,0
Championship,14/02/2017,Leeds,Bristol City,2,1,Home,2,3,0,0
Championship,14/02/2017,Norwich,Newcastle,2,2,Draw,2,2,0,0
Championship,14/02/2017,Preston,Birmingham,2,1,Home,2,3,0,1
Championship,14/02/2017,Reading,Brentford,3,2,Home,2,3,0,0
Championship,14/02/2017,Rotherham,Huddersfield,2,3,Away,0,1,0,0
Championship,14/02/2017,Sheffield Weds,Blackburn,2,1,Home,3,1,0,1
Championship,14/02/2017,Wolves,Wigan,0,1,Away,2,2,0,0
Championship,18/02/2017,Barnsley,Brighton,0,2,Away,0,1,0,0
Championship,18/02/2017,Birmingham,QPR,1,4,Away,3,3,0,0
Championship,18/02/2017,Burton,Norwich,2,1,Home,0,1,0,0
Championship,18/02/2017,Cardiff,Rotherham,5,0,Home,0,2,0,0
Championship,18/02/2017,Ipswich,Leeds,1,1,Draw,1,0,0,0
Championship,18/02/2017,Nott'm Forest,Sheffield Weds,1,2,Away,3,4,0,0
Championship,18/02/2017,Wigan,Preston,0,0,Draw,0,2,0,0
Championship,20/02/2017,Newcastle,Aston Villa,2,0,Home,2,0,0,0
Championship,21/02/2017,Derby,Burton,0,0,Draw,1,1,0,0
Championship,21/02/2017,Huddersfield,Reading,1,0,Home,1,1,0,0
Championship,21/02/2017,QPR,Wigan,2,1,Home,1,5,0,0
Championship,21/02/2017,Sheffield Weds,Brentford,1,2,Away,1,3,0,0
Championship,22/02/2017,Bristol City,Fulham,0,2,Away,1,2,0,0
Championship,24/02/2017,Burton,Blackburn,1,1,Draw,2,0,0,0
Championship,24/02/2017,Wolves,Birmingham,1,2,Away,2,5,0,1
Championship,25/02/2017,Aston Villa,Derby,1,0,Home,1,2,1,0
Championship,25/02/2017,Barnsley,Huddersfield,1,1,Draw,2,5,0,0
Championship,25/02/2017,Brentford,Rotherham,4,2,Home,1,1,0,0
Championship,25/02/2017,Brighton,Reading,3,0,Home,2,1,0,0
Championship,25/02/2017,Cardiff,Fulham,2,2,Draw,2,1,0,0
Championship,25/02/2017,Leeds,Sheffield Weds,1,0,Home,5,2,0,0
Championship,25/02/2017,Newcastle,Bristol City,2,2,Draw,0,1,0,0
Championship,25/02/2017,Preston,QPR,2,1,Home,1,2,0,1
Championship,25/02/2017,Wigan,Nott'm Forest,0,0,Draw,1,1,0,0
Championship,26/02/2017,Norwich,Ipswich,1,1,Draw,0,2,0,0
Championship,28/02/2017,Aston Villa,Bristol City,2,0,Home,2,5,0,0
Championship,28/02/2017,Blackburn,Derby,1,0,Home,4,2,0,0
Championship,28/02/2017,Brighton,Newcastle,1,2,Away,3,1,0,0
Championship,03/03/2017,Birmingham,Leeds,1,3,Away,2,0,0,0
Championship,04/03/2017,Blackburn,Wigan,1,0,Home,1,1,0,0
Championship,04/03/2017,Bristol City,Burton,0,0,Draw,1,5,0,0
Championship,04/03/2017,Derby,Barnsley,2,1,Home,1,2,0,0
Championship,04/03/2017,Fulham,Preston,3,1,Home,0,2,0,0
Championship,04/03/2017,Huddersfield,Newcastle,1,3,Away,1,4,0,0
Championship,04/03/2017,Ipswich,Brentford,1,1,Draw,0,0,0,0
Championship,04/03/2017,Nott'm Forest,Brighton,3,0,Home,0,3,0,0
Championship,04/03/2017,QPR,Cardiff,2,1,Home,2,1,0,0
Championship,04/03/2017,Reading,Wolves,2,1,Home,2,1,0,1
Championship,04/03/2017,Rotherham,Aston Villa,0,2,Away,2,0,0,0
Championship,04/03/2017,Sheffield Weds,Norwich,5,1,Home,0,2,0,0
Championship,07/03/2017,Birmingham,Wigan,0,1,Away,1,1,0,0
Championship,07/03/2017,Blackburn,Cardiff,1,1,Draw,0,2,0,0
Championship,07/03/2017,Bristol City,Norwich,1,1,Draw,1,2,0,0
Championship,07/03/2017,Derby,Preston,1,1,Draw,1,1,0,0
Championship,07/03/2017,Fulham,Leeds,1,1,Draw,3,2,0,1
Championship,07/03/2017,Huddersfield,Aston Villa,1,0,Home,3,4,0,0
Championship,07/03/2017,Ipswich,Wolves,0,0,Draw,1,1,0,0
Championship,07/03/2017,Nott'm Forest,Brentford,2,3,Away,2,1,0,0
Championship,07/03/2017,QPR,Barnsley,2,1,Home,3,1,0,0
Championship,07/03/2017,Reading,Newcastle,0,0,Draw,1,0,0,0
Championship,07/03/2017,Rotherham,Brighton,0,2,Away,1,0,0,0
Championship,07/03/2017,Sheffield Weds,Burton,1,1,Draw,0,1,0,0
Championship,10/03/2017,Brighton,Derby,3,0,Home,0,0,0,0
Championship,11/03/2017,Aston Villa,Sheffield Weds,2,0,Home,3,1,0,1
Championship,11/03/2017,Barnsley,Ipswich,1,1,Draw,0,2,0,0
Championship,11/03/2017,Brentford,Huddersfield,0,1,Away,1,0,0,0
Championship,11/03/2017,Burton,Nott'm Forest,1,0,Home,0,1,0,0
Championship,11/03/2017,Cardiff,Birmingham,1,1,Draw,1,4,0,0
Championship,11/03/2017,Leeds,QPR,0,0,Draw,4,2,0,0
Championship,11/03/2017,Newcastle,Fulham,1,3,Away,4,2,0,0
Championship,11/03/2017,Norwich,Blackburn,2,2,Draw,3,3,1,0
Championship,11/03/2017,Preston,Reading,3,0,Home,1,1,0,0
Championship,11/03/2017,Wigan,Bristol City,0,1,Away,2,1,0,0
Championship,11/03/2017,Wolves,Rotherham,1,0,Home,1,1,0,0
Championship,14/03/2017,Brentford,Wolves,1,2,Away,2,1,0,0
Championship,14/03/2017,Fulham,Blackburn,2,2,Draw,2,4,0,0
Championship,17/03/2017,Bristol City,Huddersfield,4,0,Home,0,1,0,0
Championship,17/03/2017,Sheffield Weds,Reading,0,2,Away,0,2,0,0
Championship,18/03/2017,Birmingham,Newcastle,0,0,Draw,1,0,0,0
Championship,18/03/2017,Blackburn,Preston,2,2,Draw,1,2,0,0
Championship,18/03/2017,Burton,Brentford,3,5,Away,0,1,0,0
Championship,18/03/2017,Cardiff,Ipswich,3,1,Home,0,2,0,0
Championship,18/03/2017,Fulham,Wolves,1,3,Away,0,3,0,0
Championship,18/03/2017,Leeds,Brighton,2,0,Home,0,2,0,0
Championship,18/03/2017,Norwich,Barnsley,2,0,Home,1,0,0,0
Championship,18/03/2017,Nott'm Forest,Derby,2,2,Draw,1,1,0,0
Championship,18/03/2017,QPR,Rotherham,5,1,Home,0,1,0,0
Championship,18/03/2017,Wigan,Aston Villa,0,2,Away,1,2,0,0
Championship,31/03/2017,Derby,QPR,1,0,Home,0,1,0,0
Championship,01/04/2017,Aston Villa,Norwich,2,0,Home,1,0,0,1
Championship,01/04/2017,Barnsley,Sheffield Weds,1,1,Draw,3,3,0,0
Championship,01/04/2017,Brentford,Bristol City,2,0,Home,0,2,0,0
Championship,01/04/2017,Brighton,Blackburn,1,0,Home,1,1,0,0
Championship,01/04/2017,Huddersfield,Burton,0,1,Away,1,6,1,0
Championship,01/04/2017,Ipswich,Birmingham,1,1,Draw,0,1,0,0
Championship,01/04/2017,Newcastle,Wigan,2,1,Home,1,2,0,0
Championship,01/04/2017,Preston,Nott'm Forest,1,1,Draw,3,3,0,0
Championship,01/04/2017,Reading,Leeds,1,0,Home,3,0,0,0
Championship,01/04/2017,Rotherham,Fulham,0,1,Away,1,1,0,0
Championship,01/04/2017,Wolves,Cardiff,3,1,Home,1,3,0,0
Championship,04/04/2017,Aston Villa,QPR,1,0,Home,1,1,0,0
Championship,04/04/2017,Barnsley,Cardiff,0,0,Draw,1,3,0,0
Championship,04/04/2017,Brentford,Leeds,2,0,Home,2,0,0,0
Championship,04/04/2017,Brighton,Birmingham,3,1,Home,2,1,0,0
Championship,04/04/2017,Derby,Fulham,4,2,Home,1,3,0,0
Championship,04/04/2017,Ipswich,Wigan,3,0,Home,3,2,0,0
Championship,04/04/2017,Preston,Bristol City,5,0,Home,2,2,0,0
Championship,04/04/2017,Reading,Blackburn,3,1,Home,1,0,0,0
Championship,04/04/2017,Rotherham,Sheffield Weds,0,2,Away,2,0,0,0
Championship,04/04/2017,Wolves,Nott'm Forest,1,0,Home,2,0,0,1
Championship,05/04/2017,Huddersfield,Norwich,3,0,Home,1,3,0,0
Championship,05/04/2017,Newcastle,Burton,1,0,Home,1,0,0,0
Championship,07/04/2017,QPR,Brighton,1,2,Away,0,1,0,0
Championship,08/04/2017,Birmingham,Derby,1,2,Away,0,2,0,0
Championship,08/04/2017,Blackburn,Barnsley,0,2,Away,2,1,0,0
Championship,08/04/2017,Bristol City,Wolves,3,1,Home,1,1,0,0
Championship,08/04/2017,Burton,Aston Villa,1,1,Draw,3,1,0,0
Championship,08/04/2017,Cardiff,Brentford,2,1,Home,2,0,0,0
Championship,08/04/2017,Fulham,Ipswich,3,1,Home,3,1,0,0
Championship,08/04/2017,Leeds,Preston,3,0,Home,1,0,0,1
Championship,08/04/2017,Norwich,Reading,7,1,Home,1,2,0,0
Championship,08/04/2017,Nott'm Forest,Huddersfield,2,0,Home,1,2,0,0
Championship,08/04/2017,Sheffield Weds,Newcastle,2,1,Home,2,1,0,0
Championship,08/04/2017,Wigan,Rotherham,3,2,Home,1,2,0,0
Championship,13/04/2017,Wigan,Barnsley,3,2,Home,3,4,0,0
Championship,14/04/2017,Brentford,Derby,4,0,Home,2,3,0,0
Championship,14/04/2017,Bristol City,QPR,2,1,Home,1,4,0,0
Championship,14/04/2017,Burton,Ipswich,1,2,Away,0,1,0,0
Championship,14/04/2017,Huddersfield,Preston,3,2,Home,1,5,0,0
Championship,14/04/2017,Newcastle,Leeds,1,1,Draw,2,3,0,0
Championship,14/04/2017,Norwich,Fulham,1,3,Away,4,3,0,1
Championship,14/04/2017,Nott'm Forest,Blackburn,0,1,Away,3,4,0,0
Championship,14/04/2017,Rotherham,Birmingham,1,1,Draw,2,3,0,0
Championship,14/04/2017,Sheffield Weds,Cardiff,1,0,Home,0,1,0,0
Championship,14/04/2017,Wolves,Brighton,0,2,Away,1,0,0,0
Championship,15/04/2017,Aston Villa,Reading,1,3,Away,1,3,0,0
Championship,17/04/2017,Barnsley,Brentford,1,1,Draw,1,0,0,0
Championship,17/04/2017,Birmingham,Burton,0,2,Away,2,1,0,0
Championship,17/04/2017,Blackburn,Bristol City,1,1,Draw,2,3,0,0
Championship,17/04/2017,Brighton,Wigan,2,1,Home,1,0,0,0
Championship,17/04/2017,Cardiff,Nott'm Forest,1,0,Home,0,0,0,0
Championship,17/04/2017,Derby,Huddersfield,1,1,Draw,1,2,0,0
Championship,17/04/2017,Fulham,Aston Villa,3,1,Home,0,3,0,1
Championship,17/04/2017,Ipswich,Newcastle,3,1,Home,2,1,0,0
Championship,17/04/2017,Leeds,Wolves,0,1,Away,2,2,0,0
Championship,17/04/2017,Preston,Norwich,1,3,Away,0,1,0,0
Championship,17/04/2017,QPR,Sheffield Weds,1,2,Away,1,1,0,0
Championship,17/04/2017,Reading,Rotherham,2,1,Home,0,2,0,0
Championship,21/04/2017,Norwich,Brighton,2,0,Home,1,1,0,0
Championship,22/04/2017,Brentford,QPR,3,1,Home,1,3,0,0
Championship,22/04/2017,Bristol City,Barnsley,3,2,Home,1,1,0,0
Championship,22/04/2017,Burton,Leeds,2,1,Home,1,0,0,0
Championship,22/04/2017,Huddersfield,Fulham,1,4,Away,1,2,0,0
Championship,22/04/2017,Nott'm Forest,Reading,3,2,Home,2,2,0,0
Championship,22/04/2017,Rotherham,Ipswich,1,0,Home,2,1,0,0
Championship,22/04/2017,Sheffield Weds,Derby,2,1,Home,1,1,0,0
Championship,22/04/2017,Wigan,Cardiff,0,0,Draw,0,1,0,0
Championship,22/04/2017,Wolves,Blackburn,0,0,Draw,1,3,0,0
Championship,23/04/2017,Aston Villa,Birmingham,1,0,Home,1,2,0,0
Championship,24/04/2017,Newcastle,Preston,4,1,Home,2,1,0,1
Championship,25/04/2017,Wolves,Huddersfield,0,1,Away,3,0,0,0
Championship,28/04/2017,Cardiff,Newcastle,0,2,Away,1,0,0,0
Championship,29/04/2017,Barnsley,Burton,1,1,Draw,1,2,0,0
Championship,29/04/2017,Birmingham,Huddersfield,2,0,Home,2,2,1,0
Championship,29/04/2017,Blackburn,Aston Villa,1,0,Home,0,0,0,0
Championship,29/04/2017,Brighton,Bristol City,0,1,Away,1,2,0,0
Championship,29/04/2017,Derby,Wolves,3,1,Home,1,1,0,1
Championship,29/04/2017,Fulham,Brentford,1,1,Draw,1,0,0,0
Championship,29/04/2017,Ipswich,Sheffield Weds,0,1,Away,1,0,0,0
Championship,29/04/2017,Leeds,Norwich,3,3,Draw,2,1,0,1
Championship,29/04/2017,Preston,Rotherham,1,1,Draw,0,1,0,0
Championship,29/04/2017,QPR,Nott'm Forest,2,0,Home,2,3,0,0
Championship,29/04/2017,Reading,Wigan,1,0,Home,5,1,0,0
Championship,07/05/2017,Aston Villa,Brighton,1,1,Draw,0,1,1,0
Championship,07/05/2017,Brentford,Blackburn,1,3,Away,0,1,1,0
Championship,07/05/2017,Bristol City,Birmingham,0,1,Away,1,7,0,0
Championship,07/05/2017,Burton,Reading,2,4,Away,1,0,0,0
Championship,07/05/2017,Huddersfield,Cardiff,0,3,Away,0,1,1,0
Championship,07/05/2017,Newcastle,Barnsley,3,0,Home,1,0,0,0
Championship,07/05/2017,Norwich,QPR,4,0,Home,0,0,0,0
Championship,07/05/2017,Nott'm Forest,Ipswich,3,0,Home,0,2,0,0
Championship,07/05/2017,Rotherham,Derby,1,1,Draw,0,0,0,0
Championship,07/05/2017,Sheffield Weds,Fulham,1,2,Away,0,1,1,0
Championship,07/05/2017,Wigan,Leeds,1,1,Draw,1,2,0,0
Championship,07/05/2017,Wolves,Preston,1,0,Home,1,2,0,0
League One,06/08/2016,Bolton,Sheffield United,1,0,Home,2,1,0,0
League One,06/08/2016,Bradford,Port Vale,0,0,Draw,0,2,0,0
League One,06/08/2016,Bury,Charlton,2,0,Home,0,0,0,0
League One,06/08/2016,Millwall,Oldham,3,0,Home,0,1,0,0
League One,06/08/2016,Northampton,Fleetwood Town,1,1,Draw,1,0,0,0
League One,06/08/2016,Oxford,Chesterfield,1,1,Draw,1,2,0,0
League One,06/08/2016,Rochdale,Peterboro,2,3,Away,0,1,0,0
League One,06/08/2016,Scunthorpe,Bristol Rvs,3,1,Home,1,2,0,0
League One,06/08/2016,Shrewsbury,Milton Keynes Dons,0,1,Away,2,2,0,0
League One,06/08/2016,Southend,Gillingham,1,3,Away,0,2,0,0
League One,06/08/2016,Swindon,Coventry,1,0,Home,1,2,0,0
League One,06/08/2016,Walsall,AFC Wimbledon,3,1,Home,2,2,0,0
League One,13/08/2016,AFC Wimbledon,Bolton,1,2,Away,1,2,0,0
League One,13/08/2016,Charlton,Northampton,1,1,Draw,0,0,0,0
League One,13/08/2016,Chesterfield,Swindon,3,1,Home,0,4,0,0
League One,13/08/2016,Coventry,Shrewsbury,0,0,Draw,4,3,0,0
League One,13/08/2016,Fleetwood Town,Scunthorpe,2,2,Draw,1,1,0,0
League One,13/08/2016,Gillingham,Bury,2,1,Home,2,2,0,0
League One,13/08/2016,Milton Keynes Dons,Millwall,2,2,Draw,1,2,0,0
League One,13/08/2016,Oldham,Walsall,0,0,Draw,1,1,0,0
League One,13/08/2016,Peterboro,Bradford,0,1,Away,1,3,0,0
League One,13/08/2016,Port Vale,Southend,2,0,Home,1,3,0,0
League One,13/08/2016,Sheffield United,Rochdale,1,1,Draw,1,1,0,0
League One,14/08/2016,Bristol Rvs,Oxford,2,1,Home,4,1,0,1
League One,16/08/2016,AFC Wimbledon,Scunthorpe,1,2,Away,1,1,0,0
League One,16/08/2016,Charlton,Shrewsbury,3,0,Home,0,3,0,0
League One,16/08/2016,Chesterfield,Walsall,2,0,Home,1,0,0,0
League One,16/08/2016,Coventry,Bury,0,0,Draw,0,2,0,0
League One,16/08/2016,Gillingham,Swindon,1,1,Draw,4,3,0,1
League One,16/08/2016,Milton Keynes Dons,Bradford,1,2,Away,2,1,0,0
League One,16/08/2016,Oldham,Northampton,0,0,Draw,1,6,0,0
League One,16/08/2016,Peterboro,Millwall,5,1,Home,2,2,0,0
League One,16/08/2016,Port Vale,Rochdale,1,0,Home,2,3,0,0
League One,16/08/2016,Sheffield United,Southend,0,3,Away,1,2,0,0
League One,17/08/2016,Bristol Rvs,Bolton,1,2,Away,0,4,0,0
League One,17/08/2016,Fleetwood Town,Oxford,2,0,Home,1,0,0,0
League One,20/08/2016,Bolton,Fleetwood Town,2,1,Home,2,1,0,0
League One,20/08/2016,Bradford,Coventry,3,1,Home,0,0,0,1
League One,20/08/2016,Bury,Oldham,0,1,Away,1,2,0,0
League One,20/08/2016,Millwall,Sheffield United,2,1,Home,0,1,0,0
League One,20/08/2016,Northampton,AFC Wimbledon,0,0,Draw,2,0,0,0
League One,20/08/2016,Oxford,Peterboro,2,1,Home,3,3,0,1
League One,20/08/2016,Rochdale,Milton Keynes Dons,0,1,Away,2,1,0,0
League One,20/08/2016,Scunthorpe,Gillingham,5,0,Home,0,1,0,0
League One,20/08/2016,Shrewsbury,Chesterfield,2,1,Home,3,2,0,0
League One,20/08/2016,Southend,Bristol Rvs,1,1,Draw,3,2,0,0
League One,20/08/2016,Swindon,Port Vale,1,0,Home,3,2,0,0
League One,20/08/2016,Walsall,Charlton,1,2,Away,1,1,0,0
League One,27/08/2016,Bradford,Oldham,1,1,Draw,0,5,0,0
League One,27/08/2016,Charlton,Bolton,1,1,Draw,0,1,0,0
League One,27/08/2016,Chesterfield,Millwall,1,3,Away,0,2,0,0
League One,27/08/2016,Coventry,Northampton,1,1,Draw,3,4,0,0
League One,27/08/2016,Milton Keynes Dons,Peterboro,0,2,Away,4,1,0,0
League One,27/08/2016,Port Vale,Scunthorpe,3,1,Home,1,1,0,1
League One,27/08/2016,Rochdale,AFC Wimbledon,1,1,Draw,1,3,1,0
League One,27/08/2016,Sheffield United,Oxford,2,1,Home,3,2,0,0
League One,27/08/2016,Shrewsbury,Gillingham,2,3,Away,1,1,0,0
League One,27/08/2016,Southend,Fleetwood Town,0,2,Away,3,2,0,0
League One,27/08/2016,Walsall,Bury,3,3,Draw,2,3,0,0
League One,03/09/2016,AFC Wimbledon,Chesterfield,2,1,Home,1,1,0,0
League One,03/09/2016,Bolton,Southend,1,1,Draw,1,1,0,0
League One,03/09/2016,Bury,Port Vale,4,1,Home,2,3,0,0
League One,03/09/2016,Fleetwood Town,Coventry,2,0,Home,0,1,0,0
League One,03/09/2016,Millwall,Bradford,1,1,Draw,3,2,0,0
League One,03/09/2016,Oldham,Shrewsbury,2,3,Away,1,1,1,0
League One,03/09/2016,Oxford,Rochdale,1,0,Home,2,1,0,0
League One,03/09/2016,Peterboro,Swindon,2,2,Draw,1,1,0,0
League One,04/09/2016,Gillingham,Sheffield United,1,2,Away,2,2,0,0
League One,04/09/2016,Northampton,Milton Keynes Dons,3,2,Home,1,2,0,0
League One,10/09/2016,AFC Wimbledon,Sheffield United,2,3,Away,1,1,0,0
League One,10/09/2016,Bolton,Milton Keynes Dons,1,1,Draw,3,4,0,0
League One,10/09/2016,Bristol Rvs,Rochdale,2,2,Draw,2,3,0,1
League One,10/09/2016,Bury,Shrewsbury,2,1,Home,1,3,1,1
League One,10/09/2016,Fleetwood Town,Charlton,2,2,Draw,0,1,0,0
League One,10/09/2016,Gillingham,Bradford,1,1,Draw,1,1,1,0
League One,10/09/2016,Millwall,Coventry,1,1,Draw,1,1,0,0
League One,10/09/2016,Northampton,Walsall,2,0,Home,2,2,0,0
League One,10/09/2016,Oldham,Chesterfield,0,0,Draw,3,3,0,0
League One,10/09/2016,Oxford,Swindon,2,0,Home,3,2,0,2
League One,10/09/2016,Peterboro,Port Vale,2,2,Draw,3,3,1,0
League One,10/09/2016,Scunthorpe,Southend,4,0,Home,2,3,0,0
League One,13/09/2016,Bristol Rvs,Walsall,1,1,Draw,1,2,0,0
League One,17/09/2016,Bradford,Bristol Rvs,1,1,Draw,2,5,0,0
League One,17/09/2016,Charlton,AFC Wimbledon,1,2,Away,0,1,0,0
League One,17/09/2016,Chesterfield,Northampton,3,1,Home,2,1,0,0
League One,17/09/2016,Coventry,Oldham,0,0,Draw,2,2,0,0
League One,17/09/2016,Milton Keynes Dons,Oxford,0,0,Draw,0,1,0,0
League One,17/09/2016,Port Vale,Gillingham,2,1,Home,0,4,0,0
League One,17/09/2016,Rochdale,Fleetwood Town,2,1,Home,3,3,0,0
League One,17/09/2016,Sheffield United,Peterboro,1,0,Home,4,2,0,0
League One,17/09/2016,Shrewsbury,Scunthorpe,0,1,Away,5,1,0,0
League One,17/09/2016,Southend,Millwall,3,1,Home,1,3,0,0
League One,17/09/2016,Swindon,Bury,1,2,Away,4,6,0,0
League One,17/09/2016,Walsall,Bolton,1,0,Home,1,3,1,1
League One,20/09/2016,Scunthorpe,Charlton,0,0,Draw,0,0,0,0
League One,20/09/2016,Swindon,Bristol Rvs,1,2,Away,3,6,0,0
League One,24/09/2016,AFC Wimbledon,Shrewsbury,1,1,Draw,1,2,0,1
League One,24/09/2016,Bolton,Bradford,0,0,Draw,4,1,0,0
League One,24/09/2016,Bristol Rvs,Port Vale,2,1,Home,1,5,0,0
League One,24/09/2016,Bury,Chesterfield,2,1,Home,1,1,0,0
League One,24/09/2016,Fleetwood Town,Milton Keynes Dons,1,4,Away,1,1,0,0
League One,24/09/2016,Gillingham,Coventry,2,1,Home,0,2,0,0
League One,24/09/2016,Millwall,Rochdale,2,3,Away,4,3,1,0
League One,24/09/2016,Northampton,Southend,4,0,Home,0,2,0,1
League One,24/09/2016,Oldham,Swindon,0,2,Away,3,1,0,0
League One,24/09/2016,Oxford,Charlton,1,1,Draw,2,0,0,1
League One,24/09/2016,Peterboro,Walsall,1,1,Draw,1,1,0,0
League One,24/09/2016,Scunthorpe,Sheffield United,2,2,Draw,4,2,0,1
League One,27/09/2016,Bradford,Fleetwood Town,2,1,Home,1,2,0,0
League One,27/09/2016,Charlton,Oldham,1,1,Draw,0,0,0,0
League One,27/09/2016,Chesterfield,Gillingham,3,3,Draw,3,2,0,0
League One,27/09/2016,Milton Keynes Dons,Bury,1,3,Away,3,4,0,0
League One,27/09/2016,Port Vale,Millwall,3,1,Home,6,2,0,0
League One,27/09/2016,Rochdale,Bolton,1,0,Home,1,1,0,0
League One,27/09/2016,Sheffield United,Bristol Rvs,1,0,Home,2,2,0,1
League One,27/09/2016,Shrewsbury,Peterboro,1,1,Draw,2,0,0,1
League One,27/09/2016,Southend,Oxford,2,1,Home,5,3,0,0
League One,27/09/2016,Swindon,Northampton,1,3,Away,0,2,0,0
League One,27/09/2016,Walsall,Scunthorpe,1,4,Away,2,0,0,0
League One,28/09/2016,Coventry,AFC Wimbledon,2,2,Draw,3,1,0,0
League One,01/10/2016,AFC Wimbledon,Gillingham,2,0,Home,1,2,0,1
League One,01/10/2016,Bolton,Oxford,0,2,Away,3,1,0,0
League One,01/10/2016,Bury,Scunthorpe,1,2,Away,4,2,0,0
League One,01/10/2016,Charlton,Rochdale,0,1,Away,1,1,0,0
League One,01/10/2016,Chesterfield,Bradford,0,1,Away,2,0,0,0
League One,01/10/2016,Fleetwood Town,Sheffield United,1,1,Draw,5,1,0,0
League One,01/10/2016,Northampton,Bristol Rvs,2,3,Away,2,2,1,0
League One,01/10/2016,Oldham,Milton Keynes Dons,0,2,Away,2,2,0,0
League One,01/10/2016,Port Vale,Coventry,0,2,Away,3,3,0,0
League One,01/10/2016,Shrewsbury,Swindon,1,1,Draw,1,1,1,0
League One,01/10/2016,Southend,Peterboro,1,1,Draw,2,2,0,0
League One,01/10/2016,Walsall,Millwall,2,1,Home,0,0,0,0
League One,08/10/2016,Bradford,Shrewsbury,2,0,Home,2,4,0,0
League One,08/10/2016,Gillingham,Oldham,1,2,Away,5,1,0,0
League One,08/10/2016,Peterboro,Bury,3,1,Home,3,2,0,0
League One,08/10/2016,Rochdale,Southend,3,0,Home,0,2,0,0
League One,08/10/2016,Scunthorpe,Northampton,1,1,Draw,2,1,0,1
League One,08/10/2016,Swindon,Bolton,0,1,Away,2,4,1,0
League One,09/10/2016,Milton Keynes Dons,Port Vale,0,1,Away,2,5,0,0
League One,09/10/2016,Oxford,AFC Wimbledon,1,3,Away,2,3,0,0
League One,15/10/2016,AFC Wimbledon,Swindon,0,0,Draw,4,4,0,0
League One,15/10/2016,Bolton,Oldham,2,0,Home,0,1,0,0
League One,15/10/2016,Bristol Rvs,Gillingham,2,1,Home,2,7,0,0
League One,15/10/2016,Charlton,Coventry,3,0,Home,1,1,0,0
League One,15/10/2016,Fleetwood Town,Peterboro,2,0,Home,2,1,0,0
League One,15/10/2016,Northampton,Millwall,1,3,Away,1,3,1,0
League One,15/10/2016,Oxford,Bradford,1,0,Home,1,2,0,0
League One,15/10/2016,Rochdale,Bury,2,0,Home,2,5,0,2
League One,15/10/2016,Scunthorpe,Milton Keynes Dons,2,1,Home,2,7,0,0
League One,15/10/2016,Sheffield United,Port Vale,4,0,Home,0,1,0,0
League One,15/10/2016,Southend,Chesterfield,1,0,Home,3,1,0,0
League One,15/10/2016,Walsall,Shrewsbury,3,2,Home,1,4,1,1
League One,18/10/2016,Bradford,Southend,1,1,Draw,2,1,0,0
League One,18/10/2016,Bury,AFC Wimbledon,1,2,Away,1,1,0,0
League One,18/10/2016,Chesterfield,Fleetwood Town,0,1,Away,3,2,0,0
League One,18/10/2016,Coventry,Oxford,2,1,Home,2,2,0,0
League One,18/10/2016,Gillingham,Walsall,1,1,Draw,3,1,0,0
League One,18/10/2016,Millwall,Bolton,0,2,Away,0,1,0,0
League One,18/10/2016,Milton Keynes Dons,Bristol Rvs,3,3,Draw,3,2,0,0
League One,18/10/2016,Oldham,Scunthorpe,2,0,Home,1,2,0,0
League One,18/10/2016,Peterboro,Northampton,3,0,Home,2,2,0,0
League One,18/10/2016,Port Vale,Charlton,1,1,Draw,1,1,0,0
League One,18/10/2016,Shrewsbury,Sheffield United,0,3,Away,3,1,0,0
League One,18/10/2016,Swindon,Rochdale,3,0,Home,2,4,0,1
League One,22/10/2016,Bradford,Sheffield United,3,3,Draw,0,4,0,0
League One,22/10/2016,Chesterfield,Scunthorpe,0,3,Away,2,1,0,0
League One,22/10/2016,Coventry,Rochdale,2,0,Home,1,1,0,0
League One,22/10/2016,Gillingham,Charlton,1,1,Draw,4,3,0,0
League One,22/10/2016,Millwall,Fleetwood Town,2,1,Home,0,2,0,0
League One,22/10/2016,Milton Keynes Dons,Southend,0,3,Away,3,1,0,0
League One,22/10/2016,Oldham,Bristol Rvs,0,2,Away,1,1,0,0
League One,22/10/2016,Peterboro,AFC Wimbledon,0,1,Away,2,1,0,0
League One,22/10/2016,Port Vale,Oxford,2,2,Draw,1,2,0,0
League One,22/10/2016,Shrewsbury,Northampton,2,4,Away,2,4,0,0
